variable,component,band,mean_band_power_fraction,median_band_power_fraction,min_band_power_fraction,max_band_power_fraction
w2c_event,high_frequency,interannual_1_3_years,7.666567217223871e-05,5.809950872514202e-05,7.939790637486425e-07,0.0002563455948212
w2c_event,high_frequency,low_frequency_gt_3_years,1.207906971946035e-06,6.637069201196891e-07,6.904933650918136e-08,6.439896953741966e-06
w2c_event,high_frequency,seasonal_30_150_days,0.002734914073303444,0.0025811071467648503,0.0010449832900843,0.0056103033173545
w2c_event,high_frequency,semiannual_150_300_days,0.00026876100081369694,0.00022598876413545,3.1027531669130453e-05,0.0010593807973007
w2c_event,high_frequency,subseasonal_7_30_days,0.023725810801238974,0.02298533184041735,0.0148423093233865,0.0383416552843921
w2c_event,interannual,annual_300_430_days,0.11461139682957946,0.1111202056880872,0.0508140719231501,0.2327206901927972
w2c_event,interannual,high_frequency_2_7_days,0.10212296495998602,0.0157574993878762,3.174448931396323e-07,0.381721085807937
w2c_event,interannual,interannual_1_3_years,0.43142844075949555,0.4318133932413365,0.2688122555355773,0.7167340347368363
w2c_event,interannual,low_frequency_gt_3_years,0.022596954470267855,0.0193868371885416,0.0041680980233093,0.0692678447273165
w2c_event,interannual,seasonal_30_150_days,0.19425793958740423,0.0817014288429298,0.0196192681842098,0.4619194984112256
w2c_event,interannual,semiannual_150_300_days,0.10774060665418077,0.0418820917434572,0.0110566198010795,0.4772026538839376
w2c_event,interannual,subseasonal_7_30_days,0.10731195641407917,0.0093834549029365,4.857360948915657e-06,0.4909322579260154
w2c_event,original,annual_300_430_days,0.002140138767084861,0.0021070968066358997,0.0006878982559495,0.0048516793401527
w2c_event,original,high_frequency_2_7_days,0.7197448181608533,0.7197984443295387,0.7151971450068095,0.7233495493858187
w2c_event,original,interannual_1_3_years,0.0028608082292295063,0.0026990753914569,0.0010801883700759,0.0053227434667626
w2c_event,original,low_frequency_gt_3_years,0.0007223834381247696,0.00070230281276275,0.0001264333321078,0.0019724628345956
w2c_event,original,seasonal_30_150_days,0.04793164208769918,0.04773526457751255,0.0387961976963795,0.0547022411012503
w2c_event,original,semiannual_150_300_days,0.006271135941156543,0.0066055025541655495,0.0032408704200575,0.0107044041513913
w2c_event,original,subseasonal_7_30_days,0.22118933564681012,0.22151736833191848,0.2160277917931347,0.2261524006276757
w2c_event,reconstructed_signal,annual_300_430_days,0.002140138767084865,0.0021070968066358997,0.0006878982559495,0.0048516793401527
w2c_event,reconstructed_signal,high_frequency_2_7_days,0.7197448181608533,0.7197984443295389,0.7151971450068094,0.7233495493858187
w2c_event,reconstructed_signal,interannual_1_3_years,0.0028608082292295063,0.0026990753914569,0.0010801883700759,0.0053227434667626
w2c_event,reconstructed_signal,low_frequency_gt_3_years,0.0007223834381247696,0.00070230281276275,0.0001264333321078,0.0019724628345956
w2c_event,reconstructed_signal,seasonal_30_150_days,0.04793164208769918,0.04773526457751255,0.0387961976963795,0.0547022411012503
w2c_event,reconstructed_signal,semiannual_150_300_days,0.006271135941156543,0.0066055025541655495,0.0032408704200575,0.0107044041513913
w2c_event,reconstructed_signal,subseasonal_7_30_days,0.22118933564681012,0.22151736833191848,0.2160277917931347,0.2261524006276757
w2c_event,reconstruction_residual,annual_300_430_days,0.0038247298670747933,0.0025880539230293,0.0004590108361982,0.0302764704902758
w2c_event,reconstruction_residual,high_frequency_2_7_days,0.70459512361262,0.7107637092663979,0.6362879952824287,0.7553670328161366
w2c_event,reconstruction_residual,interannual_1_3_years,0.005367221600016846,0.00436126096162965,0.0012924491389859,0.0264145151600909
w2c_event,reconstruction_residual,low_frequency_gt_3_years,0.0022485480025764715,0.0010711715635311,0.0001280523931613,0.0229545855531361
w2c_event,reconstruction_residual,seasonal_30_150_days,0.054028077930075566,0.0522623921087485,0.028505684933312,0.0889746332500819
w2c_event,reconstruction_residual,semiannual_150_300_days,0.00827062937730285,0.00661720954740505,0.0020393027575935,0.0269351077442437
w2c_event,reconstruction_residual,subseasonal_7_30_days,0.22321632492573337,0.21395250954179262,0.1849671080858624,0.2946865063719824
w2c_event,seasonal_subannual,annual_300_430_days,0.003668663124592125,0.0024409792447751,3.620991128745891e-05,0.0170631951394952
w2c_event,seasonal_subannual,high_frequency_2_7_days,0.01918078805433061,0.01493267277458075,0.0026419330872007,0.0649059063335207
w2c_event,seasonal_subannual,interannual_1_3_years,0.003954135704760114,0.0026536468626975496,3.0186235522874233e-05,0.0156184557207106
w2c_event,seasonal_subannual,low_frequency_gt_3_years,9.702170524286082e-05,4.444446374895941e-05,9.649816299545505e-06,0.0007699360276198
w2c_event,seasonal_subannual,seasonal_30_150_days,0.8970584458328553,0.8980254049689362,0.7692268962300592,0.9613924344193268
w2c_event,seasonal_subannual,semiannual_150_300_days,0.02060209853238158,0.010735940689638249,0.001426503163599,0.1325197911708766
w2c_event,seasonal_subannual,subseasonal_7_30_days,0.056947119559387874,0.043948886824261846,0.0117231516880627,0.1697091272304226
w2c_event,semiannual,annual_300_430_days,0.048097510140556764,0.0141543963242057,6.36985688990157e-05,0.2726602318656719
w2c_event,semiannual,high_frequency_2_7_days,0.03288669579945633,0.0145438502400663,1.9603805151446862e-05,0.207595375709053
w2c_event,semiannual,interannual_1_3_years,0.04206921841924541,0.005496486403210651,3.5692727565681296e-05,0.4362197055245349
w2c_event,semiannual,low_frequency_gt_3_years,0.0009038318624686054,0.00018598024169574998,1.868017065455897e-05,0.0242026707404476
w2c_event,semiannual,seasonal_30_150_days,0.12222104922057142,0.1011430207897186,0.004260424939193,0.3310791178127877
w2c_event,semiannual,semiannual_150_300_days,0.7326045663961677,0.7455842447829282,0.3256417936966246,0.9620718687674412
w2c_event,semiannual,subseasonal_7_30_days,0.04042138259055879,0.01985350772089045,1.704842034336522e-05,0.2380817984842616
w2c_event,subseasonal,annual_300_430_days,0.00038226505184220865,0.00021429352922405,1.2376755734242326e-05,0.0013324924942827
w2c_event,subseasonal,high_frequency_2_7_days,0.057365108675968876,0.05486837891428535,0.0303287074293569,0.1100342335558083
w2c_event,subseasonal,interannual_1_3_years,0.0003822261829787405,0.00017914902845330002,6.467275248364628e-06,0.0012504080094779
w2c_event,subseasonal,low_frequency_gt_3_years,5.305929578023128e-06,2.780881502191251e-06,2.6566920712059034e-07,3.282469603658285e-05
w2c_event,subseasonal,seasonal_30_150_days,0.024044407552078373,0.02419722950854975,0.0079266717301538,0.0530108522672872
w2c_event,subseasonal,semiannual_150_300_days,0.0012258679999426435,0.00085060365353505,2.3597592519051298e-05,0.005966302054451
w2c_event,subseasonal,subseasonal_7_30_days,0.916754143592061,0.9195985803479361,0.8708526420087822,0.9530325787843804
w2c_event,trend,annual_300_430_days,0.0027862210941304,0.0019951086669343,0.0004735678684704,0.0156595445214731
w2c_event,trend,high_frequency_2_7_days,1.4348224227907847e-07,1.246684193801436e-07,3.2462414952263565e-08,3.952403618635809e-07
w2c_event,trend,interannual_1_3_years,0.44882717864702076,0.43507595042790836,0.2598467603654878,0.723739325919011
w2c_event,trend,low_frequency_gt_3_years,0.5456375910522145,0.5563968675885658,0.2686684943623125,0.7385168464642736
w2c_event,trend,seasonal_30_150_days,0.0008197623019219196,0.0006387367359683999,0.0001587695954422,0.0023666628313712
w2c_event,trend,semiannual_150_300_days,0.004340299419571507,0.00329076262944,0.0005053289598536,0.0153170460655131
w2c_event,trend,subseasonal_7_30_days,1.033863571072792e-05,8.14440026276005e-06,1.8683960297604737e-06,4.482762945322088e-05
w2c_transition_intensity,annual,annual_300_430_days,0.4115885165317311,0.3833749277381922,0.0635345437080211,0.643612713482534
w2c_transition_intensity,annual,high_frequency_2_7_days,0.03014818949343634,0.008999919983124,6.1519363553412435e-06,0.2626126480499476
w2c_transition_intensity,annual,interannual_1_3_years,0.3275164719793274,0.3181094630883677,0.0374816670055835,0.796723418431544
w2c_transition_intensity,annual,low_frequency_gt_3_years,0.0036696540160011675,0.0020239714945915,0.0001277163414956,0.019261078277413
w2c_transition_intensity,annual,seasonal_30_150_days,0.0772403160972379,0.0406430083666493,7.814765536222038e-05,0.4136748458438073
w2c_transition_intensity,annual,semiannual_150_300_days,0.25880571161276666,0.2108970389042996,0.0163900053919967,0.7015986807025935
w2c_transition_intensity,annual,subseasonal_7_30_days,0.05463301017734059,0.0218326398174767,2.9994386104317743e-06,0.4466676099898443
w2c_transition_intensity,high_frequency,annual_300_430_days,0.00010704309136152128,6.720044562338926e-05,1.6422076868698563e-06,0.0005160458355524
w2c_transition_intensity,high_frequency,high_frequency_2_7_days,0.9718147284712456,0.9734590345462466,0.9551175536773304,0.9853013178073328
w2c_transition_intensity,high_frequency,interannual_1_3_years,9.731109231459376e-05,5.481649929987185e-05,2.3090845299736446e-06,0.0003956264587347
w2c_transition_intensity,high_frequency,low_frequency_gt_3_years,1.2100682436390893e-06,5.28295756577793e-07,8.758235760952113e-08,6.962808372951277e-06
w2c_transition_intensity,high_frequency,seasonal_30_150_days,0.0025795782479962172,0.0024405384174179,0.0006567993209341,0.0049233857659645
w2c_transition_intensity,high_frequency,semiannual_150_300_days,0.00026482554763824633,0.0002049101254069,1.1408920229787106e-05,0.0021007709212694
w2c_transition_intensity,high_frequency,subseasonal_7_30_days,0.025177328397092327,0.023514043606225152,0.0136713965885366,0.039485805714722
w2c_transition_intensity,interannual,annual_300_430_days,0.1594009183813573,0.1664827973707319,0.0060384319646601,0.4459747610391059
w2c_transition_intensity,interannual,high_frequency_2_7_days,0.03482916333891967,0.0006540316052560001,2.750851370165153e-07,0.2015429556803508
w2c_transition_intensity,interannual,interannual_1_3_years,0.5615934485251506,0.582091685488008,0.3335271037907817,0.7461735510426217
w2c_transition_intensity,interannual,low_frequency_gt_3_years,0.08884079944973851,0.02234164203223405,0.0065173217812161,0.3983676448888478
w2c_transition_intensity,interannual,seasonal_30_150_days,0.1242247421686368,0.05847946997799785,0.0020419493858669,0.4269159366841455
w2c_transition_intensity,interannual,semiannual_150_300_days,0.09283353097132874,0.0507364159956855,0.0032340058110278,0.3200915678341415
w2c_transition_intensity,interannual,subseasonal_7_30_days,0.03850387906312323,0.0023418995984770003,5.832813895255111e-06,0.2709899628828437
w2c_transition_intensity,original,annual_300_430_days,0.0021160660994975476,0.0019985480732192997,0.000718182308055,0.0047405598549768
w2c_transition_intensity,original,high_frequency_2_7_days,0.7195743583401052,0.7196546658896608,0.7148296287653271,0.7236473421067373
w2c_transition_intensity,original,interannual_1_3_years,0.0028437673197864196,0.0026271237171412998,0.0012537963683874,0.0051519968356979
w2c_transition_intensity,original,low_frequency_gt_3_years,0.0007233717790105152,0.00069383651027475,0.0001133840698586,0.0019946451974676
w2c_transition_intensity,original,seasonal_30_150_days,0.04813777362863807,0.048103483690709,0.0380241529935379,0.055541851601686
w2c_transition_intensity,original,semiannual_150_300_days,0.006239366744997751,0.006532852834686,0.0030213447376613,0.0107417464449727
w2c_transition_intensity,original,subseasonal_7_30_days,0.22120836794329057,0.22124908932356774,0.2162706229307747,0.226606371889321
w2c_transition_intensity,reconstructed_signal,annual_300_430_days,0.0021160660994975454,0.0019985480732192997,0.000718182308055,0.0047405598549768
w2c_transition_intensity,reconstructed_signal,high_frequency_2_7_days,0.7195743583401052,0.7196546658896609,0.7148296287653271,0.7236473421067372
w2c_transition_intensity,reconstructed_signal,interannual_1_3_years,0.0028437673197864196,0.0026271237171412998,0.0012537963683874,0.0051519968356979
w2c_transition_intensity,reconstructed_signal,low_frequency_gt_3_years,0.0007233717790105152,0.00069383651027475,0.0001133840698586,0.0019946451974676
w2c_transition_intensity,reconstructed_signal,seasonal_30_150_days,0.04813777362863808,0.048103483690709,0.0380241529935379,0.055541851601686
w2c_transition_intensity,reconstructed_signal,semiannual_150_300_days,0.006239366744997748,0.006532852834686,0.0030213447376613,0.0107417464449727
w2c_transition_intensity,reconstructed_signal,subseasonal_7_30_days,0.22120836794329057,0.22124908932356768,0.2162706229307747,0.226606371889321
w2c_transition_intensity,reconstruction_residual,annual_300_430_days,0.002664519277206244,0.0015343623151285,0.0007369642664829,0.0285470037058873
w2c_transition_intensity,reconstruction_residual,high_frequency_2_7_days,0.7034865172804695,0.7133890564173264,0.616293657231463,0.7693243648837668
w2c_transition_intensity,reconstruction_residual,interannual_1_3_years,0.0044073378901764325,0.0035051294207052996,0.0010095350196486,0.0205659170246418
w2c_transition_intensity,reconstruction_residual,low_frequency_gt_3_years,0.0016552096454881169,0.00090271201895165,8.360626534689311e-05,0.0077682739592709
w2c_transition_intensity,reconstruction_residual,seasonal_30_150_days,0.05728548943001111,0.05276971698504025,0.0315517109055111,0.1036578258548279
w2c_transition_intensity,reconstruction_residual,semiannual_150_300_days,0.007294347838527989,0.006345261337937801,0.0025053788238277,0.0225218240211526
w2c_transition_intensity,reconstruction_residual,subseasonal_7_30_days,0.22428175013783214,0.2204815356250178,0.1614407064484078,0.3048605811902757
w2c_transition_intensity,seasonal_subannual,annual_300_430_days,0.0031341272346190087,0.0022287229209972,1.33468779470008e-05,0.0145408332033563
w2c_transition_intensity,seasonal_subannual,high_frequency_2_7_days,0.016973394518170724,0.01606585453800305,0.0016138071663045,0.0442732060839974
w2c_transition_intensity,seasonal_subannual,interannual_1_3_years,0.0035029666890001344,0.00219036465462925,5.504400037389867e-05,0.023798818401551
w2c_transition_intensity,seasonal_subannual,low_frequency_gt_3_years,8.298138306308414e-05,4.543337520514367e-05,6.1045633853252924e-06,0.0009873235662021
w2c_transition_intensity,seasonal_subannual,seasonal_30_150_days,0.8983273135764895,0.9105355687115998,0.7425800655723045,0.9671069381287704
w2c_transition_intensity,seasonal_subannual,semiannual_150_300_days,0.019310536369512292,0.011792985472326451,0.0016795576605841,0.0898070947419966
w2c_transition_intensity,seasonal_subannual,subseasonal_7_30_days,0.06001013969565606,0.050915130816571244,0.0127175439424494,0.2223037368629519
w2c_transition_intensity,semiannual,annual_300_430_days,0.03174732384034088,0.0071790921732691,0.0001095120109916,0.2128298417362127
w2c_transition_intensity,semiannual,high_frequency_2_7_days,0.03688945590570946,0.007973375768076399,2.460526548415672e-05,0.46608863433686
w2c_transition_intensity,semiannual,interannual_1_3_years,0.023099747635764212,0.0049175754711546,3.9696443375004775e-05,0.1591327178920539
w2c_transition_intensity,semiannual,low_frequency_gt_3_years,0.0005199030327845941,0.0001431499219154,1.1524949880811314e-05,0.007420225272672
w2c_transition_intensity,semiannual,seasonal_30_150_days,0.1334733462835031,0.11846106849970645,0.0033758645393212,0.513524264125296
w2c_transition_intensity,semiannual,semiannual_150_300_days,0.7358520813986016,0.7698994628236131,0.1532308868472633,0.9675930462444826
w2c_transition_intensity,semiannual,subseasonal_7_30_days,0.04937879324120965,0.013193109641722149,1.6821009073247151e-06,0.5818845665094902
w2c_transition_intensity,subseasonal,annual_300_430_days,0.0003806745861642162,0.00027647291867879996,1.1171538742074242e-05,0.0019715285820348
w2c_transition_intensity,subseasonal,high_frequency_2_7_days,0.05441997318515629,0.052170333873384794,0.0265787964931971,0.0978357521545053
w2c_transition_intensity,subseasonal,interannual_1_3_years,0.0003685760983582996,0.0002274004556008,1.0399471967873905e-05,0.0022788679641481
w2c_transition_intensity,subseasonal,low_frequency_gt_3_years,5.290380220543812e-06,3.0094561455847003e-06,4.765317736987801e-07,3.7385698643032656e-05
w2c_transition_intensity,subseasonal,seasonal_30_150_days,0.024082949763725343,0.02161364210940165,0.0109820336949818,0.0579487212042129
w2c_transition_intensity,subseasonal,semiannual_150_300_days,0.0011749594530461199,0.0007223373675358,9.710319452111342e-05,0.006114459544068
w2c_transition_intensity,subseasonal,subseasonal_7_30_days,0.919734585634435,0.9236206470164436,0.8715719546835461,0.95387473386264
w2c_transition_intensity,trend,annual_300_430_days,0.0024953350340611614,0.0018412427880645501,0.0005606858000384,0.0098225213258055
w2c_transition_intensity,trend,high_frequency_2_7_days,1.4124575032249063e-07,1.2858768199294337e-07,3.3715854262694426e-08,3.85712563702397e-07
w2c_transition_intensity,trend,interannual_1_3_years,0.4387581172570099,0.4318778306586712,0.2724029082246934,0.7375651019867908
w2c_transition_intensity,trend,low_frequency_gt_3_years,0.555305484359457,0.5616778236909523,0.2553156313061103,0.7257736569779077
w2c_transition_intensity,trend,seasonal_30_150_days,0.0008760727181363841,0.0005768683115003,0.0001668060694184,0.0030553318074311
w2c_transition_intensity,trend,semiannual_150_300_days,0.004681190905286129,0.00300386675514915,0.0004409849681915,0.0197434344574794
w2c_transition_intensity,trend,subseasonal_7_30_days,1.0014542355073925e-05,7.78744838752182e-06,1.824790813315559e-06,4.6623789840543925e-05
