prefecture_code,target_variable,predictor_variable,frequency_band,best_lag_days,best_correlation,best_absolute_correlation,zero_lag_correlation,absolute_correlation_gain_vs_zero,n_observations_at_best_lag,max_lag_searched,lag_interpretation
JP-22,cases,c2w_transition_intensity,annual,158,-0.7542148274624455,0.7542148274624455,0.6562174681049151,0.0979973593575304,5320,180,predictor_leads_target
JP-22,cases,c2w_event,annual,157,-0.6430068888777615,0.6430068888777615,0.568478312410422,0.07452857646733946,5321,180,predictor_leads_target
JP-22,cases,w2c_event,annual,37,-0.10023393851029243,0.10023393851029243,-0.07703922774428745,0.023194710766004975,5441,180,predictor_leads_target
JP-22,cases,w2c_transition_intensity,annual,180,0.08270593269790143,0.08270593269790143,-0.06235036531366928,0.020355567384232144,5298,180,predictor_leads_target
JP-22,cases,t2m_std_anom,annual,79,-0.05534027516153298,0.05534027516153298,0.014576982676646446,0.04076329248488654,5399,180,predictor_leads_target
JP-22,cases,tp,high_frequency,14,0.04277340223081847,0.04277340223081847,-0.008123703846822943,0.03464969838399553,5464,14,predictor_leads_target
JP-22,cases,nw_wind,high_frequency,6,-0.04033937871088787,0.04033937871088787,-0.011987203602296942,0.028352175108590928,5472,14,predictor_leads_target
JP-22,cases,c2w_transition_intensity,high_frequency,11,-0.03696733722117663,0.03696733722117663,0.018430067609507998,0.01853726961166863,5467,14,predictor_leads_target
JP-22,cases,c2w_event,high_frequency,11,-0.03696658032447247,0.03696658032447247,0.014778902716491838,0.02218767760798063,5467,14,predictor_leads_target
JP-22,cases,t2m,high_frequency,12,0.03005253615207182,0.03005253615207182,-0.0019276436295408352,0.028124892522530986,5466,14,predictor_leads_target
JP-22,cases,w2c_transition_intensity,high_frequency,2,0.029678310748412023,0.029678310748412023,0.0034932095447022336,0.026185101203709787,5476,14,predictor_leads_target
JP-22,cases,w2c_event,high_frequency,2,0.029482020371875604,0.029482020371875604,0.003839380734013547,0.025642639637862057,5476,14,predictor_leads_target
JP-22,cases,rh,high_frequency,0,-0.026373895674370547,0.026373895674370547,-0.026373895674370547,0.0,5478,14,predictor_leads_target
JP-22,cases,ah,high_frequency,6,-0.02137400928018264,0.02137400928018264,-0.009163165604077166,0.012210843676105474,5472,14,predictor_leads_target
JP-22,cases,nw_wind,interannual,359,-0.6571594990897736,0.6571594990897736,0.12037124075498283,0.5367882583347907,5119,365,predictor_leads_target
JP-22,cases,ah,interannual,365,0.3514927368357276,0.3514927368357276,-0.02041725055120767,0.33107548628451994,5113,365,predictor_leads_target
JP-22,cases,t2m,interannual,365,0.2946829609982503,0.2946829609982503,-0.21435230204018788,0.08033065895806243,5113,365,predictor_leads_target
JP-22,cases,tp,interannual,186,-0.19951835549134225,0.19951835549134225,-0.03313202887059668,0.16638632662074557,5292,365,predictor_leads_target
JP-22,cases,rh,interannual,92,-0.18534187690102105,0.18534187690102105,-0.14832140824041518,0.037020468660605876,5386,365,predictor_leads_target
JP-22,cases,c2w_transition_intensity,interannual,0,0.1622997346553766,0.1622997346553766,0.1622997346553766,0.0,5478,365,predictor_leads_target
JP-22,cases,t2m_std_anom,interannual,250,0.15375163759893698,0.15375163759893698,-0.06392066028477125,0.08983097731416573,5228,365,predictor_leads_target
JP-22,cases,c2w_event,interannual,4,0.04216180303052456,0.04216180303052456,0.04175083631654543,0.0004109667139791315,5474,365,predictor_leads_target
JP-22,cases,rh,seasonal_subannual,2,-0.4239043023666897,0.4239043023666897,-0.4215173162043917,0.002386986162297988,5476,60,predictor_leads_target
JP-22,cases,ah,seasonal_subannual,41,0.24931675844184928,0.24931675844184928,-0.13301683546237006,0.11629992297947922,5437,60,predictor_leads_target
JP-22,cases,tp,seasonal_subannual,0,-0.24811409583734675,0.24811409583734675,-0.24811409583734675,0.0,5478,60,predictor_leads_target
JP-22,cases,nw_wind,seasonal_subannual,10,0.2471920964090207,0.2471920964090207,0.14233811630012616,0.10485398010889455,5468,60,predictor_leads_target
JP-22,cases,t2m,seasonal_subannual,50,0.17459280683714645,0.17459280683714645,-0.11764310382241161,0.05694970301473484,5428,60,predictor_leads_target
JP-22,cases,t2m_std_anom,seasonal_subannual,9,-0.1103867911428627,0.1103867911428627,-0.07595440412460416,0.03443238701825854,5469,60,predictor_leads_target
JP-22,cases,c2w_transition_intensity,seasonal_subannual,57,0.10688673718140944,0.10688673718140944,-0.08718497789619215,0.019701759285217293,5421,60,predictor_leads_target
JP-22,cases,c2w_event,seasonal_subannual,56,0.07174865383370674,0.07174865383370674,-0.0656319771902245,0.006116676643482241,5422,60,predictor_leads_target
JP-22,cases,w2c_event,seasonal_subannual,49,-0.02614824079195289,0.02614824079195289,0.0035606933583327365,0.022587547433620153,5429,60,predictor_leads_target
JP-22,cases,w2c_transition_intensity,seasonal_subannual,50,-0.02507352523520651,0.02507352523520651,0.0051110230073903844,0.019962502227816127,5428,60,predictor_leads_target
JP-22,cases,nw_wind,semiannual,7,0.9494684897413693,0.9494684897413693,0.924997561892558,0.02447092784881133,5471,90,predictor_leads_target
JP-22,cases,ah,semiannual,61,-0.87526700645115,0.87526700645115,0.43172289991606133,0.44354410653508863,5417,90,predictor_leads_target
JP-22,cases,t2m,semiannual,23,-0.8748325674449327,0.8748325674449327,-0.6088921319274216,0.265940435517511,5455,90,predictor_leads_target
JP-22,cases,tp,semiannual,21,-0.5385851313755078,0.5385851313755078,-0.4126424743112314,0.12594265706427638,5457,90,predictor_leads_target
JP-22,cases,rh,semiannual,76,0.27894398230712525,0.27894398230712525,-0.2615179398483471,0.017426042458778157,5402,90,predictor_leads_target
JP-22,cases,t2m_std_anom,semiannual,82,0.0940485071055331,0.0940485071055331,-0.04938137254456761,0.04466713456096549,5396,90,predictor_leads_target
JP-22,cases,w2c_event,semiannual,39,0.06989917783042074,0.06989917783042074,-0.019958717735502868,0.04994046009491787,5439,90,predictor_leads_target
JP-22,cases,nw_wind,subseasonal,0,0.09115151818039224,0.09115151818039224,0.09115151818039224,0.0,5478,30,predictor_leads_target
JP-22,cases,t2m,subseasonal,27,-0.062007460037623,0.062007460037623,-0.016066124495162634,0.04594133554246037,5451,30,predictor_leads_target
JP-22,cases,w2c_event,subseasonal,10,0.06153082732307319,0.06153082732307319,0.010523505598439202,0.051007321724633986,5468,30,predictor_leads_target
JP-22,cases,rh,subseasonal,26,-0.061003016688177154,0.061003016688177154,-0.04683389698636398,0.014169119701813171,5452,30,predictor_leads_target
JP-22,cases,t2m_std_anom,subseasonal,27,-0.0529188138497419,0.0529188138497419,-0.010607805847576958,0.04231100800216494,5451,30,predictor_leads_target
JP-22,cases,w2c_transition_intensity,subseasonal,6,-0.05166160878667845,0.05166160878667845,0.003600620436687443,0.04806098834999101,5472,30,predictor_leads_target
JP-22,cases,ah,subseasonal,26,-0.04186262324523272,0.04186262324523272,-0.03411898332965783,0.00774363991557489,5452,30,predictor_leads_target
JP-22,cases,tp,subseasonal,12,0.03919256571206298,0.03919256571206298,-0.025929797366941284,0.013262768345121693,5466,30,predictor_leads_target
JP-22,cases,c2w_transition_intensity,subseasonal,19,0.036610882144306356,0.036610882144306356,0.013896996766174584,0.022713885378131772,5459,30,predictor_leads_target
JP-22,cases,c2w_event,subseasonal,20,0.0313629063623808,0.0313629063623808,0.017470078589762506,0.013892827772618296,5458,30,predictor_leads_target
JP-22,cases,tp,trend,365,0.90497462651793,0.90497462651793,0.8685395257074265,0.036435100810503496,5113,365,predictor_leads_target
JP-22,cases,w2c_event,trend,0,-0.8158349596698952,0.8158349596698952,-0.8158349596698952,0.0,5478,365,predictor_leads_target
JP-22,cases,w2c_transition_intensity,trend,0,-0.8033525409750721,0.8033525409750721,-0.8033525409750721,0.0,5478,365,predictor_leads_target
JP-22,cases,rh,trend,238,-0.6777106937716623,0.6777106937716623,-0.4832256940826848,0.19448499968897748,5240,365,predictor_leads_target
JP-22,cases,t2m_std_anom,trend,365,-0.40617752335225116,0.40617752335225116,-0.3129179469046528,0.09325957644759836,5113,365,predictor_leads_target
JP-22,cases,c2w_transition_intensity,trend,365,0.30344752255215657,0.30344752255215657,0.07856907046293464,0.22487845208922191,5113,365,predictor_leads_target
JP-22,cases,c2w_event,trend,365,0.27757558291937734,0.27757558291937734,0.10071918625005989,0.17685639666931746,5113,365,predictor_leads_target
JP-22,cases,ah,trend,0,0.2585585164605512,0.2585585164605512,0.2585585164605512,0.0,5478,365,predictor_leads_target
JP-22,cases,t2m,trend,0,0.2000903497761665,0.2000903497761665,0.2000903497761665,0.0,5478,365,predictor_leads_target
JP-22,cases,nw_wind,trend,163,0.18020465897236132,0.18020465897236132,0.1227154493813301,0.05748920959103122,5315,365,predictor_leads_target
JP-22,incidence_per_100k,nw_wind,annual,2,0.9892881785140281,0.9892881785140281,0.9886501166896045,0.000638061824423608,5476,180,predictor_leads_target
JP-22,incidence_per_100k,t2m,annual,174,0.9882037345793728,0.9882037345793728,-0.9773099476858487,0.01089378689352416,5304,180,predictor_leads_target
JP-22,incidence_per_100k,ah,annual,172,0.987158603836361,0.987158603836361,-0.9714177872190414,0.01574081661731963,5306,180,predictor_leads_target
JP-22,incidence_per_100k,rh,annual,172,0.985222548275078,0.985222548275078,-0.970622197188697,0.014600351086381025,5306,180,predictor_leads_target
JP-22,incidence_per_100k,tp,annual,7,-0.9580134261577696,0.9580134261577696,-0.9506696126440136,0.0073438135137560145,5471,180,predictor_leads_target
JP-22,incidence_per_100k,c2w_transition_intensity,annual,158,-0.7511441525337031,0.7511441525337031,0.6520397867023796,0.09910436583132354,5320,180,predictor_leads_target
JP-22,incidence_per_100k,c2w_event,annual,157,-0.6403691009256056,0.6403691009256056,0.564763238695155,0.07560586223045063,5321,180,predictor_leads_target
JP-22,incidence_per_100k,w2c_event,annual,37,-0.10429254073982162,0.10429254073982162,-0.08209994308006278,0.02219259765975884,5441,180,predictor_leads_target
JP-22,incidence_per_100k,w2c_transition_intensity,annual,180,0.08617335525611965,0.08617335525611965,-0.06631423539116497,0.019859119864954672,5298,180,predictor_leads_target
JP-22,incidence_per_100k,t2m_std_anom,annual,79,-0.05555302536695274,0.05555302536695274,0.014443571602171438,0.0411094537647813,5399,180,predictor_leads_target
JP-22,incidence_per_100k,tp,high_frequency,12,-0.04351726756805272,0.04351726756805272,-0.011054676865227313,0.03246259070282541,5466,14,predictor_leads_target
JP-22,incidence_per_100k,nw_wind,high_frequency,6,-0.04025689884170688,0.04025689884170688,-0.015162740093439033,0.025094158748267842,5472,14,predictor_leads_target
JP-22,incidence_per_100k,c2w_transition_intensity,high_frequency,11,-0.03319463993645646,0.03319463993645646,0.019410941686579846,0.013783698249876613,5467,14,predictor_leads_target
JP-22,incidence_per_100k,c2w_event,high_frequency,11,-0.032036419177434855,0.032036419177434855,0.016951413510350278,0.015085005667084577,5467,14,predictor_leads_target
JP-22,incidence_per_100k,t2m,high_frequency,12,0.03020259152011481,0.03020259152011481,-0.0006608015150996986,0.02954179000501511,5466,14,predictor_leads_target
JP-22,incidence_per_100k,w2c_event,high_frequency,10,-0.0291150138476536,0.0291150138476536,0.004245894140859693,0.024869119706793907,5468,14,predictor_leads_target
JP-22,incidence_per_100k,w2c_transition_intensity,high_frequency,2,0.0271357467834672,0.0271357467834672,0.0037013186812545834,0.023434428102212617,5476,14,predictor_leads_target
JP-22,incidence_per_100k,rh,high_frequency,1,-0.025499890403617963,0.025499890403617963,-0.023622912392818,0.001876978010799963,5477,14,predictor_leads_target
JP-22,incidence_per_100k,ah,high_frequency,1,-0.020716426582045387,0.020716426582045387,-0.006027468187912284,0.014688958394133103,5477,14,predictor_leads_target
JP-22,incidence_per_100k,nw_wind,interannual,334,-0.6953022858435879,0.6953022858435879,0.02587304538547676,0.6694292404581111,5144,365,predictor_leads_target
JP-22,incidence_per_100k,ah,interannual,365,0.32113270785459713,0.32113270785459713,0.04024528440272259,0.28088742345187456,5113,365,predictor_leads_target
JP-22,incidence_per_100k,t2m,interannual,365,0.26712383918508104,0.26712383918508104,-0.21537756044095732,0.051746278744123714,5113,365,predictor_leads_target
JP-22,incidence_per_100k,tp,interannual,255,-0.24191570939634396,0.24191570939634396,-0.1223055412396497,0.11961016815669426,5223,365,predictor_leads_target
JP-22,incidence_per_100k,t2m_std_anom,interannual,180,0.2000420087569321,0.2000420087569321,0.1020852330259111,0.09795677573102099,5298,365,predictor_leads_target
JP-22,incidence_per_100k,c2w_transition_intensity,interannual,365,-0.18456319489259027,0.18456319489259027,0.13144724255946308,0.05311595233312719,5113,365,predictor_leads_target
JP-22,incidence_per_100k,rh,interannual,26,-0.1810111388076523,0.1810111388076523,-0.17932939716210478,0.0016817416455475187,5452,365,predictor_leads_target
JP-22,incidence_per_100k,c2w_event,interannual,55,0.026089956138174178,0.026089956138174178,0.023237199653105757,0.002852756485068421,5423,365,predictor_leads_target
JP-22,incidence_per_100k,rh,seasonal_subannual,1,-0.4075752751883932,0.4075752751883932,-0.40568523512337734,0.0018900400650158633,5477,60,predictor_leads_target
JP-22,incidence_per_100k,nw_wind,seasonal_subannual,9,0.24392994364520093,0.24392994364520093,0.14767498790895076,0.09625495573625018,5469,60,predictor_leads_target
JP-22,incidence_per_100k,ah,seasonal_subannual,42,0.23492121320822407,0.23492121320822407,-0.13752713351351406,0.09739407969471,5436,60,predictor_leads_target
JP-22,incidence_per_100k,tp,seasonal_subannual,0,-0.2214208857364713,0.2214208857364713,-0.2214208857364713,0.0,5478,60,predictor_leads_target
JP-22,incidence_per_100k,t2m,seasonal_subannual,46,0.1708608275371119,0.1708608275371119,-0.1188863247488965,0.0519745027882154,5432,60,predictor_leads_target
JP-22,incidence_per_100k,c2w_transition_intensity,seasonal_subannual,57,0.11723873975115615,0.11723873975115615,-0.08197839522912553,0.03526034452203061,5421,60,predictor_leads_target
JP-22,incidence_per_100k,t2m_std_anom,seasonal_subannual,8,-0.11227945063041148,0.11227945063041148,-0.08131374092484465,0.03096570970556682,5470,60,predictor_leads_target
JP-22,incidence_per_100k,c2w_event,seasonal_subannual,58,0.07551597098912725,0.07551597098912725,-0.062304968345140314,0.01321100264398694,5420,60,predictor_leads_target
JP-22,incidence_per_100k,w2c_transition_intensity,seasonal_subannual,50,-0.025850263064448396,0.025850263064448396,0.005724935292682812,0.020125327771765584,5428,60,predictor_leads_target
JP-22,incidence_per_100k,w2c_event,seasonal_subannual,49,-0.0241591193020667,0.0241591193020667,0.004635265642757887,0.019523853659308813,5429,60,predictor_leads_target
JP-22,incidence_per_100k,nw_wind,semiannual,7,0.9454872879621105,0.9454872879621105,0.9199415294780179,0.025545758484092573,5471,90,predictor_leads_target
JP-22,incidence_per_100k,t2m,semiannual,23,-0.873555443749836,0.873555443749836,-0.6042924045661866,0.26926303918364936,5455,90,predictor_leads_target
JP-22,incidence_per_100k,ah,semiannual,61,-0.8696368749020407,0.8696368749020407,0.43346740695943353,0.43616946794260714,5417,90,predictor_leads_target
JP-22,incidence_per_100k,tp,semiannual,21,-0.5382564440938155,0.5382564440938155,-0.40885825550947696,0.1293981885843385,5457,90,predictor_leads_target
JP-22,incidence_per_100k,rh,semiannual,77,0.2763253812278528,0.2763253812278528,-0.265401065214198,0.010924316013654789,5401,90,predictor_leads_target
JP-22,incidence_per_100k,t2m_std_anom,semiannual,82,0.08985816817485169,0.08985816817485169,-0.04606490464655331,0.04379326352829838,5396,90,predictor_leads_target
JP-22,incidence_per_100k,w2c_event,semiannual,40,0.07335940703351346,0.07335940703351346,-0.021632122803779394,0.051727284229734063,5438,90,predictor_leads_target
JP-22,incidence_per_100k,nw_wind,subseasonal,0,0.10703184170478439,0.10703184170478439,0.10703184170478439,0.0,5478,30,predictor_leads_target
JP-22,incidence_per_100k,t2m,subseasonal,27,-0.058195728973898436,0.058195728973898436,-0.016083296897046868,0.04211243207685157,5451,30,predictor_leads_target
JP-22,incidence_per_100k,w2c_event,subseasonal,10,0.05794437637479648,0.05794437637479648,0.012358006008082352,0.045586370366714125,5468,30,predictor_leads_target
JP-22,incidence_per_100k,t2m_std_anom,subseasonal,27,-0.055251568167253864,0.055251568167253864,-0.014967872585273859,0.04028369558198001,5451,30,predictor_leads_target
JP-22,incidence_per_100k,rh,subseasonal,26,-0.051911313123670456,0.051911313123670456,-0.05091142498611289,0.000999888137557567,5452,30,predictor_leads_target
JP-22,incidence_per_100k,w2c_transition_intensity,subseasonal,6,-0.051635031565677864,0.051635031565677864,0.004332368921698538,0.047302662643979324,5472,30,predictor_leads_target
JP-22,incidence_per_100k,tp,subseasonal,12,0.044971821807346275,0.044971821807346275,-0.025388862538744963,0.019582959268601312,5466,30,predictor_leads_target
JP-22,incidence_per_100k,ah,subseasonal,13,0.04068291078173603,0.04068291078173603,-0.03683276300148704,0.0038501477802489956,5465,30,predictor_leads_target
JP-22,incidence_per_100k,c2w_transition_intensity,subseasonal,19,0.03493223746101498,0.03493223746101498,0.013457817263274543,0.021474420197740436,5459,30,predictor_leads_target
JP-22,incidence_per_100k,c2w_event,subseasonal,19,0.02931158244631628,0.02931158244631628,0.01655399908229084,0.012757583364025438,5459,30,predictor_leads_target
JP-22,incidence_per_100k,tp,trend,365,0.9102749923467082,0.9102749923467082,0.8631965967711589,0.04707839557554927,5113,365,predictor_leads_target
JP-22,incidence_per_100k,w2c_event,trend,0,-0.8453282912341915,0.8453282912341915,-0.8453282912341915,0.0,5478,365,predictor_leads_target
JP-22,incidence_per_100k,w2c_transition_intensity,trend,0,-0.8338168872408042,0.8338168872408042,-0.8338168872408042,0.0,5478,365,predictor_leads_target
JP-22,incidence_per_100k,rh,trend,245,-0.6875753015883961,0.6875753015883961,-0.46871343219631395,0.21886186939208213,5233,365,predictor_leads_target
JP-22,incidence_per_100k,t2m_std_anom,trend,365,-0.3843241174505427,0.3843241174505427,-0.2923544268520511,0.09196969059849158,5113,365,predictor_leads_target
JP-22,incidence_per_100k,ah,trend,0,0.29636986994176545,0.29636986994176545,0.29636986994176545,0.0,5478,365,predictor_leads_target
JP-22,incidence_per_100k,c2w_transition_intensity,trend,365,0.2542666743478383,0.2542666743478383,0.03247510495324314,0.22179156939459516,5113,365,predictor_leads_target
JP-22,incidence_per_100k,t2m,trend,0,0.2433876356927887,0.2433876356927887,0.2433876356927887,0.0,5478,365,predictor_leads_target
JP-22,incidence_per_100k,c2w_event,trend,365,0.23414805082160559,0.23414805082160559,0.05526058791106388,0.1788874629105417,5113,365,predictor_leads_target
JP-22,incidence_per_100k,nw_wind,trend,174,0.1987870641914619,0.1987870641914619,0.1186812655683833,0.08010579862307858,5304,365,predictor_leads_target
JP-23,cases,t2m,annual,177,0.9936953134341171,0.9936953134341171,-0.9899332000439152,0.0037621133902019377,5301,180,predictor_leads_target
JP-23,cases,nw_wind,annual,5,0.9929140631789012,0.9929140631789012,0.9897734228060697,0.0031406403728314602,5473,180,predictor_leads_target
JP-23,cases,ah,annual,174,0.9925717955940605,0.9925717955940605,-0.9826546944933894,0.009917101100671122,5304,180,predictor_leads_target
JP-23,cases,rh,annual,161,0.9844551659489982,0.9844551659489982,-0.9189443277293752,0.065510838219623,5317,180,predictor_leads_target
JP-23,cases,tp,annual,8,-0.9429030430454042,0.9429030430454042,-0.9349934252262031,0.007909617819201076,5470,180,predictor_leads_target
JP-23,cases,t2m_std_anom,annual,180,0.09687057718518739,0.09687057718518739,-0.047734587926959074,0.04913598925822832,5298,180,predictor_leads_target
JP-23,cases,t2m,high_frequency,13,-0.04290393272484601,0.04290393272484601,0.00914723726704065,0.03375669545780536,5465,14,predictor_leads_target
JP-23,cases,c2w_transition_intensity,high_frequency,0,0.0424141921270912,0.0424141921270912,0.0424141921270912,0.0,5478,14,predictor_leads_target
JP-23,cases,c2w_event,high_frequency,0,0.03830379726575681,0.03830379726575681,0.03830379726575681,0.0,5478,14,predictor_leads_target
JP-23,cases,ah,high_frequency,4,0.03222305152677896,0.03222305152677896,-0.002867752909058065,0.029355298617720897,5474,14,predictor_leads_target
JP-23,cases,w2c_event,high_frequency,10,-0.029413315981044193,0.029413315981044193,-0.00577303584474606,0.023640280136298132,5468,14,predictor_leads_target
JP-23,cases,w2c_transition_intensity,high_frequency,10,-0.029090008859946496,0.029090008859946496,-0.0055257893365694,0.023564219523377096,5468,14,predictor_leads_target
JP-23,cases,tp,high_frequency,8,0.02884627850638909,0.02884627850638909,-0.006491549799778604,0.022354728706610486,5470,14,predictor_leads_target
JP-23,cases,rh,high_frequency,4,0.024557497993825013,0.024557497993825013,-0.012870145953579243,0.01168735204024577,5474,14,predictor_leads_target
JP-23,cases,nw_wind,high_frequency,5,-0.02295754274008747,0.02295754274008747,-0.0010662997276265438,0.021891243012460926,5473,14,predictor_leads_target
JP-23,cases,tp,interannual,365,0.5275179583433882,0.5275179583433882,0.13239400927813402,0.39512394906525417,5113,365,predictor_leads_target
JP-23,cases,t2m,interannual,44,-0.49055048144865604,0.49055048144865604,-0.48048681001351334,0.010063671435142696,5434,365,predictor_leads_target
JP-23,cases,nw_wind,interannual,317,0.31691722548514617,0.31691722548514617,0.08967703747957528,0.2272401880055709,5161,365,predictor_leads_target
JP-23,cases,rh,interannual,216,-0.20513148841333934,0.20513148841333934,-0.17964289103645098,0.025488597376888356,5262,365,predictor_leads_target
JP-23,cases,ah,interannual,365,0.2029738540618406,0.2029738540618406,-0.06521174981645786,0.13776210424538274,5113,365,predictor_leads_target
JP-23,cases,t2m_std_anom,interannual,17,-0.179049620883781,0.179049620883781,-0.1729705785890495,0.006079042294731524,5461,365,predictor_leads_target
JP-23,cases,c2w_event,interannual,312,-0.01666996219643724,0.01666996219643724,-0.00928570192302807,0.007384260273409172,5166,365,predictor_leads_target
JP-23,cases,c2w_transition_intensity,interannual,166,0.005810860518286679,0.005810860518286679,-0.004317499522865194,0.0014933609954214857,5312,365,predictor_leads_target
JP-23,cases,rh,seasonal_subannual,0,-0.2496022824648334,0.2496022824648334,-0.2496022824648334,0.0,5478,60,predictor_leads_target
JP-23,cases,ah,seasonal_subannual,27,0.2040578340107799,0.2040578340107799,-0.02471413206833181,0.17934370194244809,5451,60,predictor_leads_target
JP-23,cases,t2m,seasonal_subannual,44,0.170704277930966,0.170704277930966,-0.11209934378850335,0.058604934142462636,5434,60,predictor_leads_target
JP-23,cases,tp,seasonal_subannual,0,-0.14530986608649987,0.14530986608649987,-0.14530986608649987,0.0,5478,60,predictor_leads_target
JP-23,cases,t2m_std_anom,seasonal_subannual,4,-0.12712773615146794,0.12712773615146794,-0.11799981779204087,0.00912791835942707,5474,60,predictor_leads_target
JP-23,cases,nw_wind,seasonal_subannual,0,0.10069320694016157,0.10069320694016157,0.10069320694016157,0.0,5478,60,predictor_leads_target
JP-23,cases,c2w_transition_intensity,seasonal_subannual,60,0.06258866406166885,0.06258866406166885,-0.03405491559168722,0.028533748469981635,5418,60,predictor_leads_target
JP-23,cases,c2w_event,seasonal_subannual,4,-0.05547386995653513,0.05547386995653513,-0.05182138332670848,0.0036524866298266526,5474,60,predictor_leads_target
JP-23,cases,w2c_event,seasonal_subannual,18,0.02173148666840215,0.02173148666840215,-0.002126712302628656,0.019604774365773493,5460,60,predictor_leads_target
JP-23,cases,w2c_transition_intensity,seasonal_subannual,43,-0.02072951310983246,0.02072951310983246,-0.0010838865703299606,0.0196456265395025,5435,60,predictor_leads_target
JP-23,cases,ah,semiannual,62,-0.9140204344691293,0.9140204344691293,0.48641589866006923,0.42760453580906005,5416,90,predictor_leads_target
JP-23,cases,t2m,semiannual,25,-0.9101113742383711,0.9101113742383711,-0.5894338198998272,0.32067755433854384,5453,90,predictor_leads_target
JP-23,cases,nw_wind,semiannual,90,-0.8883242075117818,0.8883242075117818,0.8784151176258795,0.009909089885902223,5388,90,predictor_leads_target
JP-23,cases,rh,semiannual,11,0.749978547291155,0.749978547291155,0.6957338918071097,0.054244655484045334,5467,90,predictor_leads_target
JP-23,cases,tp,semiannual,28,-0.5268049383190763,0.5268049383190763,-0.3028430182289016,0.22396192009017468,5450,90,predictor_leads_target
JP-23,cases,w2c_transition_intensity,semiannual,5,-0.1690323051529918,0.1690323051529918,-0.16521896288086507,0.003813342272126735,5473,90,predictor_leads_target
JP-23,cases,w2c_event,semiannual,16,-0.12586075164190716,0.12586075164190716,-0.10507672381953016,0.020784027822376996,5462,90,predictor_leads_target
JP-23,cases,t2m_std_anom,semiannual,18,-0.09270505766362151,0.09270505766362151,-0.07573570562726387,0.016969352036357646,5460,90,predictor_leads_target
JP-23,cases,t2m,subseasonal,2,-0.09796873567372476,0.09796873567372476,-0.06535949047851945,0.032609245195205305,5476,30,predictor_leads_target
JP-23,cases,t2m_std_anom,subseasonal,2,-0.0724793259896942,0.0724793259896942,-0.05176777184564873,0.02071155414404547,5476,30,predictor_leads_target
JP-23,cases,ah,subseasonal,2,-0.06649825448335983,0.06649825448335983,-0.03482459753242269,0.03167365695093714,5476,30,predictor_leads_target
JP-23,cases,nw_wind,subseasonal,20,0.05617767027288781,0.05617767027288781,0.02067753592584496,0.03550013434704285,5458,30,predictor_leads_target
JP-23,cases,rh,subseasonal,14,0.04793555061655794,0.04793555061655794,-0.01876782952977981,0.029167721086778127,5464,30,predictor_leads_target
JP-23,cases,tp,subseasonal,16,0.033573208005658044,0.033573208005658044,0.002083396549566087,0.031489811456091955,5462,30,predictor_leads_target
JP-23,cases,w2c_event,subseasonal,22,-0.031398369597336634,0.031398369597336634,-0.02176876781130462,0.009629601786032015,5456,30,predictor_leads_target
JP-23,cases,c2w_transition_intensity,subseasonal,8,0.03058267172374534,0.03058267172374534,0.007790143196189966,0.022792528527555374,5470,30,predictor_leads_target
JP-23,cases,w2c_transition_intensity,subseasonal,17,0.027086453211623583,0.027086453211623583,-0.019772409428952618,0.0073140437826709655,5461,30,predictor_leads_target
JP-23,cases,c2w_event,subseasonal,8,0.025815640961500293,0.025815640961500293,0.00696470609525453,0.018850934866245762,5470,30,predictor_leads_target
JP-23,cases,w2c_transition_intensity,trend,0,-0.8559003122255643,0.8559003122255643,-0.8559003122255643,0.0,5478,365,predictor_leads_target
JP-23,cases,w2c_event,trend,0,-0.8458340121034202,0.8458340121034202,-0.8458340121034202,0.0,5478,365,predictor_leads_target
JP-23,cases,nw_wind,trend,316,0.7412462070357222,0.7412462070357222,0.6693036362729445,0.07194257076277766,5162,365,predictor_leads_target
JP-23,cases,tp,trend,365,0.6704070777822896,0.6704070777822896,0.4653145148850529,0.2050925628972367,5113,365,predictor_leads_target
JP-23,cases,c2w_transition_intensity,trend,365,0.4181621692470832,0.4181621692470832,0.23471497825997417,0.18344719098710904,5113,365,predictor_leads_target
JP-23,cases,t2m_std_anom,trend,0,-0.37236455336904645,0.37236455336904645,-0.37236455336904645,0.0,5478,365,predictor_leads_target
JP-23,cases,t2m,trend,0,0.29817897504138396,0.29817897504138396,0.29817897504138396,0.0,5478,365,predictor_leads_target
JP-23,cases,ah,trend,0,0.29670198471213904,0.29670198471213904,0.29670198471213904,0.0,5478,365,predictor_leads_target
JP-23,cases,c2w_event,trend,365,0.11967629194096882,0.11967629194096882,-0.08340966940784966,0.03626662253311916,5113,365,predictor_leads_target
JP-23,incidence_per_100k,t2m,annual,177,0.994417524504892,0.994417524504892,-0.9900873486733821,0.004330175831509853,5301,180,predictor_leads_target
JP-23,incidence_per_100k,nw_wind,annual,5,0.9938097225147964,0.9938097225147964,0.9907797903103548,0.0030299322044415877,5473,180,predictor_leads_target
JP-23,incidence_per_100k,ah,annual,174,0.9933964222987129,0.9933964222987129,-0.982850428144227,0.010545994154485983,5304,180,predictor_leads_target
JP-23,incidence_per_100k,rh,annual,161,0.985191694033615,0.985191694033615,-0.9186724583029512,0.06651923573066376,5317,180,predictor_leads_target
JP-23,incidence_per_100k,tp,annual,7,-0.943573800995847,0.943573800995847,-0.9358217518310087,0.007752049164838293,5471,180,predictor_leads_target
